-0.012409,-0.0065748,-0.0042035,-0.0035715,-0.0051714,-0.0083548,-0.013549,-0.016149,-0.079211,-0.039784,-0.015061,-0.012107,-0.011991,-0.016212,-0.014591,-0.0036035,-0.3285,-0.15864,0.00093601,0.0012573,-0.029631,-0.0037219,0.0042552,-0.009382,-0.066777,-0.028277,0.0050952,-0.016097,-0.31565,-0.085847,-0.00064431,-0.00083264,-0.017347,-0.012381,0.0001431,0.0026874,0.007855,-0.011546,-0.0053002,-0.0069581,-0.16144,-0.032075,-0.010033,-0.0019929,0.0059106,-0.011984,-0.011913,-0.01164,-0.31428,-0.1066,0.0045717,-0.0017614,-0.075675,-0.013632,0.0051442,-0.018891,-0.058227,-0.017052,0.0086324,-0.019506,-0.36546,-0.10185,0.006306,0.00032665,-0.022021,-0.010798,0.0071729,0.0069247,0.003405,-0.0028149,-0.0057523,-0.012581,-0.19206,-0.01336,0.0031846,-0.0016411,0.00012449,-0.0075037,-0.0082914,-0.017126,-0.31787,-0.021518,0.0064333,0.0048419,-0.083952,-0.038259,-0.0056767,-0.091496,-0.043547,-0.0039578,-0.0026138,-0.034326,-0.3419,-0.11035,0.0040407,-0.0093759,-0.027276,-0.0088729,0.0011768,0.002521,0.0011889,-0.00038378,-0.0042429,-0.0060517,-0.13719,-0.01878,-0.004485,0.00044435,-0.00042016,-0.0057893,-0.0024231,-0.018556,-0.28414,-0.030278,0.0026192,0.0072959,-0.042503,-0.041773,-0.014535,-0.10185,-0.029327,-0.0073339,-0.0059351,-0.014483,-0.18802,-0.092177,-0.011869,-0.012782
-0.0043438,-0.0050959,-0.020103,0.0013145,-0.0052784,-0.0081645,-0.0020527,0.0063956,-0.2039,-0.055222,-0.0073707,0.0014928,-0.0011818,-0.00037253,0.0082571,-0.028669,-0.32032,-0.060128,0.007149,-0.037432,-0.12699,-0.00095122,0.0105,-0.046116,-0.01858,-0.014302,-0.0016834,-0.086403,-0.26827,-0.017887,-0.0053548,-0.0018493,-0.015378,-0.0082088,-0.021528,-0.0087027,0.018748,0.012189,-0.0050795,0.0031463,-0.18977,-0.050988,-0.022486,-0.0067177,0.012471,0.0036026,-0.0023951,-0.021334,-0.30326,-0.046277,-5.3948e-005,-0.050506,-0.11252,0.0052778,0.010176,-0.061717,-0.035992,-0.0095151,-0.0089655,-0.15849,-0.30418,0.00054623,0.0006926,-0.0038887,-0.016917,-0.021578,-0.034369,-0.0024281,0.023216,0.0099013,-0.0079157,0.0024165,-0.10922,-0.10137,-0.061305,0.0024623,0.020446,0.0033257,-0.017722,-0.025514,-0.30015,-0.066944,0.0076613,-0.018744,-0.060373,0.0086149,0.0025553,-0.084372,-0.061249,-0.0053716,-0.0018625,-0.15393,-0.32059,-0.0078549,0.0085208,-0.0060688,-0.030186,-0.032233,-0.037481,-0.0007057,0.013079,-0.0030705,0.0029668,0.0039744,-0.041312,-0.080079,-0.054585,-0.00068051,0.0046572,-0.010361,-0.02463,-0.0090067,-0.30331,-0.05472,0.004863,0.0043527,-0.037027,-0.00098378,-0.0058967,-0.11074,-0.087704,-0.0036916,0.0050784,-0.079055,-0.26226,-0.014337,0.0079664,-0.020819
-0.0088887,-0.010414,-0.010891,-0.0083593,-0.0075366,-0.0050332,-0.01911,0.00031683,-0.20682,-0.016224,-0.00061558,0.0015304,0.012669,0.0012682,0.0043073,-0.023423,-0.34668,-0.036017,0.012186,0.0059227,-0.078636,-0.0067768,0.012919,-0.069222,-0.041936,0.0093834,0.0086806,-0.022777,-0.37867,-0.060758,0.012619,0.00031677,-0.010808,0.002315,-0.0091893,-0.0048992,0.015969,0.0025736,-0.015155,-0.0059819,-0.23559,-0.016641,-0.010657,0.0039743,0.023351,-0.0038336,0.0092646,-0.0044885,-0.30454,-0.029519,0.013643,0.0074662,-0.11512,-0.025057,0.012936,-0.045162,-0.05294,0.0058078,0.016756,-0.015122,-0.39449,-0.089534,0.017024,-0.0049796,-0.024138,-0.0010602,-0.012175,0.002919,0.017753,0.024154,-0.0064753,-0.0058859,-0.18662,-0.039619,-0.017254,0.0041766,0.020749,0.010761,-0.00032172,-0.018012,-0.30563,-0.020663,0.014821,0.0070386,-0.064286,-0.085508,-0.063675,-0.13795,-0.029637,0.0074933,0.0066796,-0.0075445,-0.29847,-0.19211,-0.012768,-0.0049853,-0.019535,-0.0060136,-0.018864,-0.0045075,0.0054877,0.010233,0.0043817,-0.0015664,-0.090532,-0.01996,-0.020118,0.0010693,0.012398,0.011232,0.00051611,-0.030884,-0.092025,-0.021816,0.0063553,0.00085314,-0.025236,-0.027669,-0.060201,-0.089074,-0.012773,-0.015644,-0.011508,-0.005576,-0.066792,-0.065114,-0.02727,0.00053488
0.015938,-0.0087952,-0.0056155,-0.015945,-0.011038,-0.015858,-0.023876,-0.0075429,-0.020408,-0.075929,-0.021265,-0.01248,-0.0093464,-0.015542,-0.016722,-0.026217,-0.18779,-0.16283,-0.024791,-0.0058801,-0.059029,-0.0037703,-0.00035581,-0.026671,-0.053742,-0.026231,-0.007415,-0.073821,-0.3458,-0.036976,0.0027075,-0.0019743,0.010546,-0.010661,-0.0069179,0.0077536,0.027409,-0.024368,-0.025341,-0.028496,-0.058783,-0.074113,-0.012091,-0.011972,0.010115,-0.015169,-0.035723,-0.070718,-0.23723,-0.11227,-0.014067,-0.01325,-0.050064,-0.0026442,-0.0075011,-0.085736,-0.077798,-0.022524,-0.014053,-0.1258,-0.43421,-0.030034,0.010615,-0.001528,0.0038188,-0.025401,-0.014581,0.021834,0.053272,-0.0044231,-0.011191,-0.020324,-0.075884,-0.061119,-0.0057212,-0.011807,-0.011189,-0.012232,-0.021694,-0.073178,-0.24769,-0.075924,0.0023756,-0.0073244,-0.037309,0.0059683,-0.014646,-0.096657,-0.11575,-0.017187,-0.003374,-0.10038,-0.41611,-0.028669,0.015097,-0.021763,0.004803,-0.014738,-0.004387,0.007945,0.031051,-0.0091751,-0.013641,-0.0091663,-0.099072,-0.032629,0.003139,-0.0048731,-0.0096648,-0.0070895,-0.0068817,-0.057233,-0.23358,-0.054632,-0.01372,-0.0085939,-0.032933,0.010805,-0.0088096,-0.083865,-0.10405,-0.023369,-0.0046574,-0.048771,-0.29778,-0.030335,-0.0014176,-0.026391
-0.057807,-0.0060618,0.0045924,0.0007453,-0.01839,-0.0049632,-0.00079973,0.0096191,-0.1398,-0.035611,0.0036627,0.0075793,0.018831,-0.0029278,0.0046678,0.00010007,-0.12315,-0.10391,-0.033061,-0.00055475,0.013468,0.0063452,-0.0012827,-0.018407,-0.0738,-0.026412,-0.0093163,-0.028228,-0.057718,-0.025947,-0.0095703,-0.0093298,-0.08967,-0.01003,-0.0036005,0.0023818,-0.0034507,-0.0055139,0.0098764,0.00043088,-0.17517,-0.037867,-0.00051971,0.0049917,0.017567,0.0031535,0.0037462,-0.012862,-0.30297,-0.22127,-0.079544,-0.054621,-0.0053654,0.017913,0.00854,-0.031518,-0.070013,-0.026964,-0.039606,-0.21655,-0.2511,-0.024292,0.0014389,-0.01948,-0.11102,-0.029522,-0.0008608,0.015519,-0.0036608,-0.015526,0.0089135,-0.0084646,-0.15636,-0.042202,-0.018985,0.00055337,0.014259,0.00017172,-6.287e-005,-0.020954,-0.3185,-0.061333,-0.0014224,-0.0079973,-0.027101,0.0096536,0.0012628,-0.19994,-0.11348,-0.0060593,0.011625,-0.17808,-0.37967,-0.018828,0.020506,-0.036104,-0.079032,-0.027717,-0.005893,0.011614,0.016571,0.00090417,-0.002202,-0.018942,-0.072979,-0.0078392,-0.0093991,0.0017253,0.011072,-0.0091566,-0.0043951,-0.039694,-0.27367,-0.019056,0.0051916,0.012203,0.0025204,0.011966,-0.0071153,-0.20127,-0.13079,-0.0047707,0.0045544,-0.057206,-0.29998,-0.043719,-0.0041276,-0.06155
0.18834,0.028957,-0.013676,0.0083805,0.060501,0.03064,7.0829e-005,0.047871,0.010431,0.017115,0.017225,0.011327,0.0084035,0.023842,0.026024,0.058916,0.21787,0.070865,0.0036556,0.049813,0.26259,0.031048,-0.022585,0.020866,-0.024592,0.0052092,0.01655,0.020055,-0.014697,0.011046,0.016034,0.010899,0.20351,0.02556,-0.0055177,0.029471,0.11307,0.047438,-0.0033383,0.046956,0.09858,0.034163,0.014395,0.011603,-0.0002509,0.019379,0.025572,0.093655,0.28326,0.028072,-0.0083137,0.045704,0.41857,0.038859,-0.029852,0.05534,-0.054017,0.00085536,0.01968,0.0031883,0.00022522,0.0098361,0.019049,0.013721,0.19826,0.042931,0.0072783,0.044261,0.10151,0.028594,-0.006953,0.02026,0.093661,0.11827,0.028373,0.025611,0.0085986,0.0049557,0.0070548,0.024191,0.26424,0.049253,-0.017722,0.037273,0.41145,0.036927,-0.019025,0.04422,-0.055572,0.00049903,0.015868,0.027011,-0.0096166,-0.018563,0.012025,0.0043555,0.16301,0.052232,0.0086895,0.025829,0.025951,0.00082078,-0.0048353,0.018372,-0.01155,0.10683,0.033658,0.015214,0.0066346,0.0096008,0.0092788,0.0040532,0.13184,0.0275,-0.014063,0.033136,0.25093,0.052595,0.010407,0.063229,-0.040617,0.012665,0.016134,0.015615,-0.079267,0.016285,0.01658,0.0084417
0.058282,0.020044,-0.0062135,0.020127,0.088173,0.06483,0.030427,0.042379,0.1479,0.10526,0.024912,0.022731,0.092732,0.036301,0.012438,0.10356,0.26295,0.13766,-0.037465,-0.021417,0.18766,0.023361,0.0068583,0.078577,0.069943,0.073459,-0.0029515,0.038774,0.49798,0.022092,-0.04349,-0.0039287,0.032487,0.0094935,0.0090602,0.024331,0.049338,0.070479,0.055023,0.051036,0.16676,0.10018,0.023668,-0.0016642,0.012219,0.036097,0.037808,0.11706,0.038318,-0.022927,-0.023667,-0.055012,0.011517,0.092764,0.066748,0.10419,0.00013582,0.059009,0.070785,-0.053676,-0.11217,0.10063,0.038884,0.016389,0.058649,0.029849,0.033347,0.056936,0.077331,0.037753,0.0046854,0.020735,0.17225,0.083132,0.019968,0.024171,0.0090385,0.016161,0.029089,0.092078,0.070971,0.078654,0.045634,0.08248,0.016101,-0.077051,-0.046238,-0.0019895,0.018505,0.017092,0.034991,0.090952,-0.039665,-0.059371,0.032653,0.029381,0.058703,0.048629,0.021234,0.037438,0.069697,0.026008,-0.0038759,0.0096036,0.11547,0.090075,0.021988,0.034647,0.049548,0.016534,0.015875,0.048394,0.25619,0.046828,-0.0078709,0.0057957,0.12055,-0.0099387,-0.030202,0.10147,0.065925,-0.013758,-0.026768,0.018922,0.37544,0.057539,0.0042308,0.043829
-0.21112,-0.018437,0.0069415,-2.7103e-006,-0.0035221,0.017227,0.009846,-0.021706,-0.43587,-0.061301,0.0016169,0.011221,0.018784,0.019586,0.024808,-0.031681,-0.15045,-0.0010841,-0.009839,-0.017989,-0.013482,-0.0030043,-0.0010327,0.0049864,0.016645,0.0060101,-0.0027353,-0.014919,-0.020301,-0.004671,-0.0039065,0.0047778,-0.22604,-0.028154,-0.026728,-0.085326,-0.010039,0.039488,0.005618,-0.039902,-0.38791,-0.019133,0.014312,0.015085,0.0092967,0.010919,0.020902,-0.069368,-0.20053,0.021913,-0.0044253,-0.016614,-0.017604,-0.0081174,-0.0031301,-0.0019791,0.012978,0.0028338,-0.0096357,-0.0091965,-0.018615,-0.0070709,-0.00026958,0.005112,-0.089369,-0.090574,-0.25315,-0.26649,0.0074877,0.051586,0.016224,0.0056553,-0.38213,-0.24791,-0.10288,-0.029686,0.0079977,0.017156,0.022019,0.0028679,-0.18036,-0.012101,-0.00017907,-0.0058723,-0.0093266,-0.012029,-0.0021697,-0.0057466,0.01338,-0.00034836,-0.0039648,-0.0069403,-0.020903,-0.0044802,-0.0018779,0.0040333,-0.05526,-0.028851,-0.084689,-0.078906,-0.0014176,0.0088065,-0.0019633,-0.021044,-0.09161,-0.16253,-0.10004,-0.0048886,0.0032902,0.00051962,0.0019167,-0.0068818,-0.016004,-0.017359,2.6395e-005,0.0045457,-0.0049216,-0.0054254,-0.0050951,-0.0048006,-0.0037328,-0.0011547,0.0014144,-0.0068758,-0.017874,-0.002378,0.002543,0.0021327
0.083186,0.019483,0.007149,0.025551,0.077297,0.04357,0.020525,0.054454,0.13337,0.080356,0.027337,0.014521,0.0031789,-0.0071824,0.00044165,0.051572,0.044836,0.10842,0.03384,0.031789,0.06455,0.0098484,-0.0070294,-0.055005,0.02984,0.027455,0.0096605,0.033623,0.12897,0.030507,0.009458,0.0015772,0.081231,0.00070642,0.00046802,2.7706e-005,0.098036,0.099606,0.046434,0.059791,0.24995,0.081208,-0.051107,-0.12229,-0.078582,0.026572,0.053275,0.13127,0.09338,0.06265,0.018031,0.025464,0.082051,0.019715,0.0041813,-0.027941,-0.013839,0.02134,0.027417,0.081804,0.16853,0.052723,0.014788,-0.00037367,0.049359,0.020484,0.019832,0.020762,0.1317,0.07903,0.018489,0.015084,0.26509,0.10056,-0.2738,-0.10916,0.077493,0.048073,0.018397,0.056651,0.30488,-0.11442,-0.38829,-0.041791,0.11497,0.058103,0.035442,0.12256,0.059269,-0.034453,-0.015104,0.062254,0.19951,0.071623,0.032825,0.041879,0.048389,0.026332,0.042096,0.048276,0.078886,0.022491,0.0024496,0.02587,0.050867,0.095869,0.0095441,0.085757,0.075326,0.018984,0.0040238,0.0062937,0.23118,0.086576,-0.076645,0.0073943,0.043514,0.0087623,0.011169,0.082691,0.12237,0.021365,0.0086141,0.024254,0.10616,0.037237,0.019154,0.052912
-0.04506,-0.0043457,0.0048416,-0.0055136,-0.17555,-0.11492,-0.017009,-0.020561,-0.24347,-0.046776,-0.00055886,-0.023657,-0.094348,-0.012186,-0.0088854,-0.1049,-0.032709,-0.082941,-0.039202,-0.023079,-0.0054719,0.005039,-0.0022916,-0.007576,0.064057,-0.017576,-0.0096909,-0.017606,0.02144,-0.0052479,-0.013655,0.00047194,-0.035523,-0.00035739,-0.010941,0.032357,0.041251,-0.2654,-0.091213,-0.044431,-0.35522,-0.029248,0.0006579,-0.011771,-0.046685,-0.05626,-0.016363,-0.16058,-0.17773,-0.098264,-0.036921,-0.028268,-0.024906,-0.0059558,-0.001335,-0.035177,0.10531,-0.025464,-0.027852,-0.052249,-0.026329,-0.0063918,-0.0049946,0.018466,-0.041199,-0.032195,-0.089769,-0.11436,0.22465,-0.08277,-0.034968,-0.016365,-0.37278,-0.049747,0.0047766,-0.096425,-0.050084,-0.022032,0.004988,-0.039838,-0.22586,-0.025472,0.0071388,-0.011437,-0.043039,-0.02831,-0.020633,-0.037446,0.10099,-0.0087116,-0.011471,-0.029147,-0.023898,-0.030549,-0.018211,0.016641,-0.03628,-0.025121,-0.056487,-0.095133,0.19304,0.021569,-0.010993,-0.019941,-0.28614,-0.002618,0.011473,-0.11119,-0.10955,-0.015876,0.0025774,-0.039683,-0.26392,-0.0018813,0.0097222,-0.0068474,-0.040809,-0.018366,-0.014706,-0.075983,0.049819,0.0023074,-0.0082264,-0.012126,-0.027437,-0.018774,-0.01616,-0.0069225
